prompt,skill,model,condition,rep,item_type,item_text,verdict,credit,contribution,contested,evidence_quote
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),met,1.0,1.0,,3-node cluster with replication factor ≥2 lets you upgrade one node at a time while others serve traffic
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),met,1.0,1.0,,SDK version should match server
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,1,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,no-skill,2,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",met,1.0,1.0,,storage compatibility is only guaranteed for one minor version at a time
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",met,1.0,1.0,,upgrade the Python SDK to match the target *before* touching the server
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),met,1.0,1.0,,zero-downtime as long as your **replication factor is ≥ 2**
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),met,1.0,1.0,,"Upgrade Python client to latest 1.17.x, verify against 1.16 server"
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,1,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",met,1.0,1.0,,Going 1.15 → 1.17 directly is unsupported — you need to land on the latest 1.16.x patch first
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",met,1.0,1.0,,"for each minor-version step, upgrade the SDK first, then the server"
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),met,1.0,1.0,,"confirm your replication factor is ≥2. That's what makes a rolling, zero-downtime upgrade possible"
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),met,1.0,1.0,,"Qdrant Cloud can chain this automatically, but self-hosted requires the manual step"
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,sonnet,with-skill,2,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,must,Endorses scaling up vertically (more RAM) since they're at the ~80% threshold and want to avoid distribution,met,1.0,1.0,,Aim for 512 GB–1 TB RAM (gives 2–3x headroom)
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,must,Estimates RAM via the formula num_vectors x dimensions x 4 bytes x 1.5 (applied to 60M x 768-d),met,1.0,1.0,,768 dims × 4 bytes (float32) = ~184 GB ... +50–100% → 276–368 GB
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,must,Recommends reserving ~20% headroom above the working set for optimizer/OS cache,met,1.0,1.0,,"Add headroom (caching, buffers, OS): +20–30%"
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,bonus,"Offers quantization (scalar /4, binary /32) to cut the RAM requirement",met,1.0,1.0,,int8 quantization: ~75% reduction (~46 GB)
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,bonus,Notes ~100M vectors/node as the rough single-node ceiling (the user still has runway),absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,bonus,"If on Cloud, ensure replication_factor >=2 so the resize rolling-restart is zero-downtime",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Pushes horizontal scaling / sharding despite being within single-node limits and wanting to avoid it,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Treats the 80% RAM threshold as a soft/gradual limit rather than a performance cliff,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,must,Endorses scaling up vertically (more RAM) since they're at the ~80% threshold and want to avoid distribution,met,1.0,1.0,,going from 1x to 2x RAM is usually the simplest and cheapest move
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,must,Estimates RAM via the formula num_vectors x dimensions x 4 bytes x 1.5 (applied to 60M x 768-d),met,1.0,1.0,,60M vectors × 768 dims × 4 bytes (float32) = ~184 GB
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,must,Recommends reserving ~20% headroom above the working set for optimizer/OS cache,met,1.0,1.0,,Right-size to 60–70% utilization
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,bonus,"Offers quantization (scalar /4, binary /32) to cut the RAM requirement",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,bonus,Notes ~100M vectors/node as the rough single-node ceiling (the user still has runway),absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,bonus,"If on Cloud, ensure replication_factor >=2 so the resize rolling-restart is zero-downtime",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Pushes horizontal scaling / sharding despite being within single-node limits and wanting to avoid it,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Treats the 80% RAM threshold as a soft/gradual limit rather than a performance cliff,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,must,Endorses scaling up vertically (more RAM) since they're at the ~80% threshold and want to avoid distribution,met,1.0,1.0,,staying on single-node requires right-sizing it properly
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,must,Estimates RAM via the formula num_vectors x dimensions x 4 bytes x 1.5 (applied to 60M x 768-d),met,1.0,1.0,,60M vectors × 768 dims × 4 bytes (float32) = ~184 GB
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,must,Recommends reserving ~20% headroom above the working set for optimizer/OS cache,met,1.0,1.0,,"**Target 60–70% utilization**, not 85%"
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,bonus,"Offers quantization (scalar /4, binary /32) to cut the RAM requirement",met,1.0,1.0,,4-bit/8-bit quantization cuts memory 4–8×
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,bonus,Notes ~100M vectors/node as the rough single-node ceiling (the user still has runway),absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,bonus,"If on Cloud, ensure replication_factor >=2 so the resize rolling-restart is zero-downtime",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,avoid,Pushes horizontal scaling / sharding despite being within single-node limits and wanting to avoid it,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,1,avoid,Treats the 80% RAM threshold as a soft/gradual limit rather than a performance cliff,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,must,Endorses scaling up vertically (more RAM) since they're at the ~80% threshold and want to avoid distribution,met,1.0,1.0,,Vertical scale to 512GB–768GB RAM
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,must,Estimates RAM via the formula num_vectors x dimensions x 4 bytes x 1.5 (applied to 60M x 768-d),met,1.0,1.0,,60M vectors × 768 dims × 4 bytes (float32) ≈ 184 GB
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,must,Recommends reserving ~20% headroom above the working set for optimizer/OS cache,met,1.0,1.0,,30–40% headroom is healthy; you're currently at the edge
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,bonus,"Offers quantization (scalar /4, binary /32) to cut the RAM requirement",met,1.0,1.0,,using quantization if you haven't already (int8 or fp16
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,bonus,Notes ~100M vectors/node as the rough single-node ceiling (the user still has runway),absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,bonus,"If on Cloud, ensure replication_factor >=2 so the resize rolling-restart is zero-downtime",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,avoid,Pushes horizontal scaling / sharding despite being within single-node limits and wanting to avoid it,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,haiku,with-skill,2,avoid,Treats the 80% RAM threshold as a soft/gradual limit rather than a performance cliff,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,must,Endorses scaling up vertically (more RAM) since they're at the ~80% threshold and want to avoid distribution,met,1.0,1.0,,If you still need to size the box vertically
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,must,Estimates RAM via the formula num_vectors x dimensions x 4 bytes x 1.5 (applied to 60M x 768-d),met,1.0,1.0,,60M × 768 dims × 4 bytes (fp32) = ~184 GB
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,must,Recommends reserving ~20% headroom above the working set for optimizer/OS cache,met,1.0,1.0,,"target steady-state usage around 60–70%, not 85%+"
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,bonus,"Offers quantization (scalar /4, binary /32) to cut the RAM requirement",met,1.0,1.0,,Scalar quantization to int8** — 4x reduction
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,bonus,Notes ~100M vectors/node as the rough single-node ceiling (the user still has runway),absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,bonus,"If on Cloud, ensure replication_factor >=2 so the resize rolling-restart is zero-downtime",absent,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,avoid,Pushes horizontal scaling / sharding despite being within single-node limits and wanting to avoid it,clean,0.0,0.0,,
qdrant-vertical-scaling,qdrant-scaling,sonnet,no-skill,1,avoid,Treats the 80% RAM threshold as a soft/gradual limit rather than a performance cliff,clean,0.0,0.0,,
